date,sample_condition,lw_condition,sample_hhi,lw_hhi,sample_realized_vol,lw_realized_vol,sample_forecast_error,lw_forecast_error,sample_sharpe,lw_sharpe,sample_turnover,lw_turnover,lw_shrinkage,N,T,N_over_T
2017-02-20,1553.0981626047535,289.8984123985137,0.17685358481294888,0.0790499953707468,0.0846141625688927,0.05431363686252676,0.043213097532118744,0.00032383605723648734,2.4249859914768868,4.267235904216298,1.030428533894464,0.4931294272978106,0.09354991244640845,150,252,0.5952380952380952
2017-03-23,1165.4334455947073,209.50326156992065,0.15754886756852132,0.06995529120421945,0.12047075727449445,0.09452666840917287,0.0795217263535703,0.041515867762834835,5.874926164490101,5.817439188829217,0.732137468776838,0.3405072110740038,0.11112919677390162,150,252,0.5952380952380952
2017-04-25,1241.071375519971,198.1302772429162,0.15741245603616416,0.06622351131768174,0.085991121007548,0.060486221939769436,0.044644736524888574,0.007209126156719661,2.308734369977825,1.8796088547081782,1.066938961317864,0.4659453664592925,0.11669713404692499,150,252,0.5952380952380952
2017-05-25,1345.0046626230055,216.9910354518363,0.13280415209333363,0.06473859339245204,0.11124855046832254,0.08824622569960375,0.0699308203181443,0.036375628418935754,-0.49778267226365064,-0.9222194014874773,0.6992512095275893,0.31910161268656134,0.10996409686425451,150,252,0.5952380952380952
2017-06-23,1490.9468228960332,227.0376577457094,0.16048401348533795,0.062165407068223946,0.07772484604968277,0.0668018732874702,0.037504255330891426,0.01568614366731811,6.754040986083729,4.502522502294131,1.087040173233147,0.41481570955122604,0.10776767280004548,150,252,0.5952380952380952
2017-07-25,1588.1874818784293,224.70862419246149,0.18352152851329262,0.06386682693844979,0.13119163021080957,0.08461253282322612,0.09324220839691941,0.034250941614836466,-0.16719583126880358,-0.9438485354036156,0.8885577064978118,0.34937342222926715,0.10920936691278141,150,252,0.5952380952380952
2017-08-24,1349.8417037198183,240.8327411621611,0.15492320913446783,0.06494945917460922,0.14689134754606675,0.10153963988525751,0.10828678364473625,0.0515333368340739,0.34330213740508414,-0.15242087997910056,0.9086191606084337,0.38345840431043754,0.10247036324315993,150,252,0.5952380952380952
2017-09-25,1370.1667875870771,240.12567470513224,0.1384477465044145,0.059605471296444126,0.08596109132968875,0.06501507810277928,0.043981291276900404,0.013603781513313339,1.448121975187963,5.319227979031761,1.0036282424066876,0.425934102991454,0.10249073509652346,150,252,0.5952380952380952
2017-10-26,1503.09349806795,194.29340671969,0.1130433166473562,0.05493747677162057,0.09803169954184082,0.06908525361274971,0.057787898760847015,0.018737171521432942,2.81389889837986,5.798139529704744,0.7814168915868113,0.38982811181400656,0.12014213459136654,150,252,0.5952380952380952
2017-11-24,1131.2693745619506,122.1596465828885,0.1070107945703901,0.045629219256355776,0.07865039311537399,0.06095546922011405,0.04104592244789645,0.012300825691919773,1.9377073481975866,3.198642758871021,0.9140863053398678,0.45703307837596535,0.15423667283637152,150,252,0.5952380952380952
